ID_Funcionario;Nome;Departamento;Cargo;Salario;Data_Admissao;Genero;Idade;Estado_Civil;Status;Ano_Admissao;Mes_Admissao;Dia_Admissao;Trimestre_Admissao;Tempo_Casa_Anos;Faixa_Tempo_Casa
975;Davi Lucas Melo;RH;Técnico;4336.87;2022-12-27;F;32;Solteiro;Ativo;2022;12;27;4;3.4;3 a 5 anos
976;Ana Vitória Freitas;RH;Técnico;2224.18;2021-08-11;M;61;Solteiro;Inativo;2021;8;11;3;4.7;3 a 5 anos
977;Dr. Davi Lucas Nascimento;RH;Coordenador;13216.01;2020-12-30;M;49;Divorciado;Inativo;2020;12;30;4;5.4;Mais de 5 anos
978;Fernando Gonçalves;Vendas;Gerente;13004.21;2019-04-05;F;24;Casado;Inativo;2019;4;5;2;7.1;Mais de 5 anos
979;Dra. Pietra da Luz;RH;Analista;9486.05;2016-03-17;F;65;Casado;Ativo;2016;3;17;1;10.1;Mais de 5 anos
980;Stephany Novaes;Produção;Coordenador;3106.89;2017-07-07;M;22;Divorciado;Ativo;2017;7;7;3;8.8;Mais de 5 anos
981;Ryan Freitas;Produção;Assistente;3045.96;2021-08-19;F;36;Solteiro;Ativo;2021;8;19;3;4.7;3 a 5 anos
982;João Moraes;Logística;Coordenador;9376.05;2019-06-23;M;23;Viúvo;Inativo;2019;6;23;2;6.9;Mais de 5 anos
983;Maria Alice Silva;Financeiro;Gerente;14942.48;2025-09-13;F;50;Viúvo;Inativo;2025;9;13;3;0.7;Menos de 1 ano
984;Eduarda da Rocha;RH;Coordenador;8208.2;2018-11-08;F;61;Divorciado;Ativo;2018;11;8;4;7.5;Mais de 5 anos
985;Sophia Azevedo;Financeiro;Técnico;5039.08;2016-05-01;M;65;Casado;Ativo;2016;5;1;2;10.0;Mais de 5 anos
986;Dra. Evelyn Souza;Financeiro;Analista;4975.88;2017-04-13;F;35;Solteiro;Inativo;2017;4;13;2;9.1;Mais de 5 anos
987;Maitê Cardoso;Financeiro;Gerente;14046.6;2020-03-01;F;52;Viúvo;Inativo;2020;3;1;1;6.2;Mais de 5 anos
988;Lara Monteiro;Financeiro;Gerente;4331.98;2024-03-18;M;56;Divorciado;Inativo;2024;3;18;1;2.1;1 a 3 anos
989;Ana Freitas;Vendas;Assistente;12257.28;2022-02-09;F;30;Casado;Inativo;2022;2;9;1;4.2;3 a 5 anos
990;Sr. Rodrigo Moreira;Logística;Assistente;8671.52;2021-10-01;M;53;Casado;Ativo;2021;10;1;4;4.6;3 a 5 anos
991;Sr. Vicente Silveira;Produção;Gerente;8026.7;2021-07-11;F;55;Viúvo;Inativo;2021;7;11;3;4.8;3 a 5 anos
992;Emanuel da Cruz;Logística;Gerente;12572.11;2024-01-30;M;33;Viúvo;Ativo;2024;1;30;1;2.3;1 a 3 anos
993;Enrico Monteiro;RH;Coordenador;14677.33;2017-12-26;M;52;Divorciado;Inativo;2017;12;26;4;8.4;Mais de 5 anos
994;Ana Lívia Cardoso;RH;Coordenador;14912.48;2015-10-22;M;27;Solteiro;Inativo;2015;10;22;4;10.5;Mais de 5 anos
995;Fernando Monteiro;RH;Assistente;10983.02;2023-01-09;F;42;Viúvo;Ativo;2023;1;9;1;3.3;3 a 5 anos
996;Matheus Aragão;Financeiro;Analista;11389.03;2022-05-06;F;26;Viúvo;Ativo;2022;5;6;2;4.0;3 a 5 anos
997;Ryan Martins;Financeiro;Analista;14060.42;2023-06-05;F;37;Viúvo;Ativo;2023;6;5;2;2.9;1 a 3 anos
998;Isabelly Ferreira;TI;Gerente;2348.73;2023-12-29;F;58;Solteiro;Inativo;2023;12;29;4;2.4;1 a 3 anos
999;Thales Farias;Produção;Analista;9430.62;2019-12-25;M;41;Solteiro;Ativo;2019;12;25;4;6.4;Mais de 5 anos
1000;Sra. Maysa Costela;Produção;Técnico;12549.72;2022-11-14;M;46;Viúvo;Inativo;2022;11;14;4;3.5;3 a 5 anos
